asset_type,entity_id,display_name,superstar_id,set_id,primary_image_path,base_plate_path,notes
superstar-variant,variant-finn-balor-01,Finn Bálor — Career Spotlight,finn-balor,money-in-the-bank-series-1,assets/images/finn-ba-lor-career-spotlight-finn-balor.webp,assets/images/finn-ba-lor-career-spotlight-finn-balor-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-danhausen-01,Danhausen — Premium Edition,danhausen,smackdown-series-1,assets/images/danhausen-premium-edition-danhausen.webp,assets/images/danhausen-premium-edition-danhausen-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-tiffany-stratton-01,Tiffany Stratton — Champion Edition,tiffany-stratton,smackdown-series-1,assets/images/tiffany-stratton-champion-edition-tiffany-stratton.webp,assets/images/tiffany-stratton-champion-edition-tiffany-stratton-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-chelsea-green-01,Chelsea Green — Legacy Era,chelsea-green,smackdown-series-1,assets/images/chelsea-green-legacy-era-chelsea-green.webp,assets/images/chelsea-green-legacy-era-chelsea-green-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-damian-priest-01,Damian Priest — Main Event Edition,damian-priest,smackdown-series-1,assets/images/damian-priest-main-event-edition-damian-priest.webp,assets/images/damian-priest-main-event-edition-damian-priest-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-bron-breakker-01,Bron Breakker — Career Spotlight,bron-breakker,survivor-series-series-1,assets/images/bron-breakker-career-spotlight-bron-breakker.webp,assets/images/bron-breakker-career-spotlight-bron-breakker-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-drew-mcintyre-01,Drew McIntyre — Premium Edition,drew-mcintyre,survivor-series-series-1,assets/images/drew-mcintyre-premium-edition-drew-mcintyre.webp,assets/images/drew-mcintyre-premium-edition-drew-mcintyre-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-randy-orton-01,Randy Orton — Champion Edition,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-champion-edition-randy-orton.webp,assets/images/randy-orton-champion-edition-randy-orton-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-sami-zayn-01,Sami Zayn — Legacy Era,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-legacy-era-sami-zayn.webp,assets/images/sami-zayn-legacy-era-sami-zayn-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jacob-fatu-01,Jacob Fatu — Main Event Edition,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-main-event-edition-jacob-fatu.webp,assets/images/jacob-fatu-main-event-edition-jacob-fatu-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-solo-sikoa-01,Solo Sikoa — Career Spotlight,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-career-spotlight-solo-sikoa.webp,assets/images/solo-sikoa-career-spotlight-solo-sikoa-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jade-cargill-01,Jade Cargill — Premium Edition,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-premium-edition-jade-cargill.webp,assets/images/jade-cargill-premium-edition-jade-cargill-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-nia-jax-01,Nia Jax — Champion Edition,nia-jax,survivor-series-series-1,assets/images/nia-jax-champion-edition-nia-jax.webp,assets/images/nia-jax-champion-edition-nia-jax-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-goldberg-01,Goldberg — Legacy Era,goldberg,season-2-whos-next,assets/images/goldberg-legacy-era-goldberg.webp,assets/images/goldberg-legacy-era-goldberg-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-joe-hendry-01,Joe Hendry — Main Event Edition,joe-hendry,raw-series-1,assets/images/joe-hendry-main-event-edition-joe-hendry.webp,assets/images/joe-hendry-main-event-edition-joe-hendry-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-roxanne-perez-01,Roxanne Perez — Career Spotlight,roxanne-perez,raw-series-1,assets/images/roxanne-perez-career-spotlight-roxanne-perez.webp,assets/images/roxanne-perez-career-spotlight-roxanne-perez-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-austin-theory-01,Austin Theory — Premium Edition,austin-theory,raw-series-1,assets/images/austin-theory-premium-edition-austin-theory.webp,assets/images/austin-theory-premium-edition-austin-theory-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-montez-ford-01,Montez Ford — Champion Edition,montez-ford,raw-series-1,assets/images/montez-ford-champion-edition-montez-ford.webp,assets/images/montez-ford-champion-edition-montez-ford-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-lola-vice-01,Lola Vice — Legacy Era,lola-vice,worlds-collide-series-1,assets/images/lola-vice-legacy-era-lola-vice.webp,assets/images/lola-vice-legacy-era-lola-vice-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-dragon-lee-01,Dragon Lee — Main Event Edition,dragon-lee,worlds-collide-series-1,assets/images/dragon-lee-main-event-edition-dragon-lee.webp,assets/images/dragon-lee-main-event-edition-dragon-lee-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-hijo-del-vikingo-01,Hijo del Vikingo — Career Spotlight,hijo-del-vikingo,worlds-collide-series-1,assets/images/hijo-del-vikingo-career-spotlight-hijo-del-vikingo.webp,assets/images/hijo-del-vikingo-career-spotlight-hijo-del-vikingo-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-mr-iguana-01,Mr. Iguana — Premium Edition,mr-iguana,worlds-collide-series-1,assets/images/mr-iguana-premium-edition-mr-iguana.webp,assets/images/mr-iguana-premium-edition-mr-iguana-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-bret-hart-01,Bret Hart — Champion Edition,bret-hart,new-generation-series-1,assets/images/bret-hart-champion-edition-bret-hart.webp,assets/images/bret-hart-champion-edition-bret-hart-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-shawn-michaels-01,Shawn Michaels — Legacy Era,shawn-michaels,new-generation-series-1,assets/images/shawn-michaels-legacy-era-shawn-michaels.webp,assets/images/shawn-michaels-legacy-era-shawn-michaels-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-razor-ramon-01,Razor Ramon — Main Event Edition,razor-ramon,new-generation-series-1,assets/images/razor-ramon-main-event-edition-razor-ramon.webp,assets/images/razor-ramon-main-event-edition-razor-ramon-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-diesel-01,Diesel — Career Spotlight,diesel,new-generation-series-1,assets/images/diesel-career-spotlight-diesel.webp,assets/images/diesel-career-spotlight-diesel-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-doink-the-clown-01,Doink the Clown — Premium Edition,doink-the-clown,new-generation-series-1,assets/images/doink-the-clown-premium-edition-doink-the-clown.webp,assets/images/doink-the-clown-premium-edition-doink-the-clown-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-yokozuna-01,Yokozuna — Champion Edition,yokozuna,new-generation-series-1,assets/images/yokozuna-champion-edition-yokozuna.webp,assets/images/yokozuna-champion-edition-yokozuna-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-owen-hart-01,Owen Hart — Legacy Era,owen-hart,new-generation-series-1,assets/images/owen-hart-legacy-era-owen-hart.webp,assets/images/owen-hart-legacy-era-owen-hart-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-british-bulldog-01,British Bulldog — Main Event Edition,british-bulldog,new-generation-series-1,assets/images/british-bulldog-main-event-edition-british-bulldog.webp,assets/images/british-bulldog-main-event-edition-british-bulldog-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-rowdy-roddy-piper-01,Rowdy Roddy Piper — Career Spotlight,rowdy-roddy-piper,golden-era-series-1,assets/images/rowdy-roddy-piper-career-spotlight-rowdy-roddy-piper.webp,assets/images/rowdy-roddy-piper-career-spotlight-rowdy-roddy-piper-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-ted-dibiase-01,Ted DiBiase — Premium Edition,ted-dibiase,golden-era-series-1,assets/images/ted-dibiase-premium-edition-ted-dibiase.webp,assets/images/ted-dibiase-premium-edition-ted-dibiase-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jake-roberts-01,Jake “The Snake” Roberts — Champion Edition,jake-roberts,golden-era-series-1,assets/images/jake-the-snake-roberts-champion-edition-jake-roberts.webp,assets/images/jake-the-snake-roberts-champion-edition-jake-roberts-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-mr-perfect-01,Mr. Perfect — Legacy Era,mr-perfect,golden-era-series-1,assets/images/mr-perfect-legacy-era-mr-perfect.webp,assets/images/mr-perfect-legacy-era-mr-perfect-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-triple-h-01,Triple H — Main Event Edition,triple-h,attitude-era-series-1,assets/images/triple-h-main-event-edition-triple-h.webp,assets/images/triple-h-main-event-edition-triple-h-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-chris-jericho-01,Chris Jericho — Career Spotlight,chris-jericho,attitude-era-series-1,assets/images/chris-jericho-career-spotlight-chris-jericho.webp,assets/images/chris-jericho-career-spotlight-chris-jericho-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-chyna-01,Chyna — Premium Edition,chyna,parked-chyna,assets/images/chyna-premium-edition-chyna.webp,assets/images/chyna-premium-edition-chyna-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-kurt-angle-01,Kurt Angle — Champion Edition,kurt-angle,attitude-era-series-1,assets/images/kurt-angle-champion-edition-kurt-angle.webp,assets/images/kurt-angle-champion-edition-kurt-angle-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-shinsuke-nakamura-01,Shinsuke Nakamura — Legacy Era,shinsuke-nakamura,smackdown-series-1,assets/images/shinsuke-nakamura-legacy-era-shinsuke-nakamura.webp,assets/images/shinsuke-nakamura-legacy-era-shinsuke-nakamura-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-blake-monroe-01,Blake Monroe — Main Event Edition,blake-monroe,smackdown-series-1,assets/images/blake-monroe-main-event-edition-blake-monroe.webp,assets/images/blake-monroe-main-event-edition-blake-monroe-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-trick-williams-01,Trick Williams — Career Spotlight,trick-williams,smackdown-series-1,assets/images/trick-williams-career-spotlight-trick-williams.webp,assets/images/trick-williams-career-spotlight-trick-williams-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jacy-jayne-01,Jacy Jayne — Premium Edition,jacy-jayne,smackdown-series-1,assets/images/jacy-jayne-premium-edition-jacy-jayne.webp,assets/images/jacy-jayne-premium-edition-jacy-jayne-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-kendal-grey-01,Kendal Grey — Champion Edition,kendal-grey,nxt-series-1,assets/images/kendal-grey-champion-edition-kendal-grey.webp,assets/images/kendal-grey-champion-edition-kendal-grey-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-tony-dangelo-01,Tony D’Angelo — Legacy Era,tony-dangelo,nxt-series-1,assets/images/tony-d-angelo-legacy-era-tony-dangelo.webp,assets/images/tony-d-angelo-legacy-era-tony-dangelo-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jaida-parker-01,Jaida Parker — Main Event Edition,jaida-parker,nxt-series-1,assets/images/jaida-parker-main-event-edition-jaida-parker.webp,assets/images/jaida-parker-main-event-edition-jaida-parker-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-kelani-jordan-01,Kelani Jordan — Career Spotlight,kelani-jordan,nxt-series-1,assets/images/kelani-jordan-career-spotlight-kelani-jordan.webp,assets/images/kelani-jordan-career-spotlight-kelani-jordan-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-mason-rook-01,Mason Rook — Premium Edition,mason-rook,nxt-series-1,assets/images/mason-rook-premium-edition-mason-rook.webp,assets/images/mason-rook-premium-edition-mason-rook-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-tatum-paxley-01,Tatum Paxley — Champion Edition,tatum-paxley,nxt-series-1,assets/images/tatum-paxley-champion-edition-tatum-paxley.webp,assets/images/tatum-paxley-champion-edition-tatum-paxley-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-lexis-king-01,Lexis King — Legacy Era,lexis-king,nxt-series-1,assets/images/lexis-king-legacy-era-lexis-king.webp,assets/images/lexis-king-legacy-era-lexis-king-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-zilla-fatu-01,Zilla Fatu — Main Event Edition,zilla-fatu,nxt-series-1,assets/images/zilla-fatu-main-event-edition-zilla-fatu.webp,assets/images/zilla-fatu-main-event-edition-zilla-fatu-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-batista-01,Batista — Career Spotlight,batista,ruthless-aggression-series-1,assets/images/batista-career-spotlight-batista.webp,assets/images/batista-career-spotlight-batista-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jbl-01,JBL — Premium Edition,jbl,ruthless-aggression-series-1,assets/images/jbl-premium-edition-jbl.webp,assets/images/jbl-premium-edition-jbl-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-eddie-guerrero-01,Eddie Guerrero — Champion Edition,eddie-guerrero,ruthless-aggression-series-1,assets/images/eddie-guerrero-champion-edition-eddie-guerrero.webp,assets/images/eddie-guerrero-champion-edition-eddie-guerrero-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-edge-01,Edge — Legacy Era,edge,ruthless-aggression-series-1,assets/images/edge-legacy-era-edge.webp,assets/images/edge-legacy-era-edge-base-plate.webp,Ultra Rare Superstar Variant
superstar-variant,variant-jeff-hardy-01,Jeff Hardy — Main Event Edition,jeff-hardy,ruthless-aggression-series-1,assets/images/jeff-hardy-main-event-edition-jeff-hardy.webp,assets/images/jeff-hardy-main-event-edition-jeff-hardy-base-plate.webp,Ultra Rare Superstar Variant
